,annee,code,nom,conso,dept
68341,2019,87014,bessines-sur-gartempe,5.298,87
68342,2019,30037,bessèges,4.642,30
68343,2019,25057,bethoncourt,3.766,25
68347,2019,35024,betton,4.414,35
68358,2019,06016,beuil,2.544,6
68359,2019,25058,beure,4.425,25
68360,2019,62126,beuvry,4.648,62
68361,2019,27065,beuzeville,5.937,27
68362,2019,51058,bezannes,4.025,51
68368,2019,95063,bezons,3.449,95
68406,2019,64122,biarritz,2.9,64
68467,2019,64125,bidart,4.526,64
68471,2019,33051,biganos,6.212,33
68475,2019,76095,bihorel,3.286,76
68476,2019,62133,billy-montigny,3.79,62
68477,2019,64129,billère,2.689,64
68495,2019,22055,binic-étables-sur-mer,4.742,22
68498,2019,57083,bining,4.891,57
68499,2019,06018,biot,7.947,6
68503,2019,40046,biscarrosse,4.8,40
68511,2019,64132,bizanos,4.132,64
68513,2019,91064,bièvres,5.981,91
68516,2019,14068,biéville-beuville,6.11,14
68517,2019,31069,blagnac,3.636,31
68555,2019,44015,blain,5.698,44
68558,2019,14076,blainville-sur-orne,4.102,14
68561,2019,54076,blainville-sur-l'eau,4.392,54
68562,2019,33056,blanquefort,4.823,33
68571,2019,63042,blanzat,4.284,63
68572,2019,71040,blanzy,4.897,71
68575,2019,59084,blaringhem,5.991,59
68576,2019,33058,blaye,5.55,33
68578,2019,62139,blendecques,4.325,62
68580,2019,41018,blois,3.01,41
68639,2019,14079,blonville-sur-mer,3.591,14
68641,2019,68042,blotzheim,5.8,68
68645,2019,74036,bluffy,8.701,74
68646,2019,01047,blyes,7.51,1
68647,2019,37027,bléré,5.728,37
68648,2019,93008,bobigny,3.041,93
68702,2019,74038,bogève,5.559,74
68703,2019,02095,bohain-en-vermandois,4.515,2
68704,2019,29011,bohars,5.562,29
68705,2019,62148,bois-bernard,5.4,62
68706,2019,92009,bois-colombes,3.282,92
68755,2019,76108,bois-guillaume,4.593,76
68777,2019,39059,bois-d'amont,5.09,39
68778,2019,78073,bois-d'arcy,3.684,78
68804,2019,77037,bois-le-roi,6.525,77
68807,2019,34033,boisseron,7.587,34
68808,2019,42020,boisset-lès-montrond,6.906,42
68809,2019,94004,boissy-saint-léger,3.555,94
68837,2019,95078,boissy-l'aillerie,6.759,95
68839,2019,91085,boissy-sous-saint-yon,6.021,91
68842,2019,76114,bolbec,4.097,76
68850,2019,84019,bollène,5.839,84
68852,2019,66021,bompas,5.499,66
68853,2019,47032,bon-encontre,6.272,47
68855,2019,91086,bondoufle,5.328,91
68860,2019,59090,bondues,6.619,59
68862,2019,93010,bondy,3.425,93
68936,2019,60081,bonlier,6.986,60
68937,2019,74040,bonne,6.401,74
68938,2019,78087,bonnelles,7.206,78
68939,2019,94011,bonneuil-sur-marne,2.796,94
68960,2019,28051,bonneval,5.059,28
68963,2019,78089,bonnières-sur-seine,4.879,78
68966,2019,74043,bons-en-chablais,6.09,74
68974,2019,76103,bonsecours,4.035,76
68981,2019,42022,bonson,4.974,42
68983,2019,33063,bordeaux,3.36,33
69052,2019,64024,anglet,3.756,64
69065,2019,16015,angoulême,3.08,16
69103,2019,40004,angresse,6.91,40
69105,2019,59008,aniche,4.177,59
69109,2019,62033,annay,4.811,62
69110,2019,74010,annecy,3.032,74
69357,2019,74012,annemasse,2.888,74
69460,2019,77005,annet-sur-marne,6.613,77
69461,2019,59011,annoeullin,4.542,59
69465,2019,07010,annonay,3.502,7
69478,2019,69009,anse,5.404,69
69480,2019,74013,anthy-sur-léman,6.543,74
69481,2019,06004,antibes,3.63,6
69674,2019,92002,antony,3.973,92
69762,2019,59014,anzin,3.372,59
69770,2019,38012,aoste,6.04,38
69771,2019,57026,apach,5.217,57
69772,2019,38013,apprieu,6.732,38
69774,2019,84003,apt,5.091,84
69778,2019,65017,aragnouet,2.708,65
69779,2019,30012,aramon,6.219,30
69780,2019,01014,arbent,4.506,1
69782,2019,39013,arbois,4.365,39
69783,2019,70026,arc-lès-gray,4.324,70
69784,2019,33009,arcachon,2.898,33
69813,2019,88012,archettes,4.782,88
69814,2019,94003,arcueil,2.786,94
69841,2019,74018,arenthon,6.932,74
69842,2019,65025,argelès-gazost,3.598,65
69848,2019,66008,argelès-sur-mer,3.108,66
69858,2019,61006,argentan,3.797,61
69867,2019,95018,argenteuil,3.703,95
70017,2019,36006,argenton-sur-creuse,3.749,36
70019,2019,35006,argentré-du-plessis,6.159,35
70022,2019,13004,arles,4.889,13
70049,2019,59017,armentières,3.526,59
70058,2019,74020,armoy,7.406,74
70059,2019,72008,arnage,5.075,72
70060,2019,69013,arnas,5.79,69
70063,2019,95019,arnouville,5.262,95
70072,2019,91021,arpajon,3.846,91
70083,2019,15012,arpajon-sur-cère,4.928,15
70085,2019,62040,arques,3.979,62
70087,2019,56003,arradon,5.501,56
70090,2019,62041,arras,3.347,62
70145,2019,65032,arrens-marsous,4.287,65
70146,2019,54025,art-sur-meurthe,5.622,54
70147,2019,45008,artenay,5.597,45
70148,2019,33013,artigues-près-bordeaux,5.678,33
70157,2019,64061,artix,4.388,64
70158,2019,64062,arudy,4.391,64
70159,2019,17021,arvert,6.065,17
70160,2019,56005,arzon,3.503,56
70162,2019,74014,arâches-la-frasse,2.843,74
70175,2019,33011,arès,5.304,33
70176,2019,64065,ascain,5.673,64
70177,2019,14022,asnelles,4.231,14
70178,2019,21027,asnières-lès-dijon,5.159,21
70179,2019,95026,asnières-sur-oise,6.412,95
70365,2019,76159,cany-barville,5.955,76
70366,2019,33090,canéjan,5.012,33
70367,2019,06032,cap-d'ail,4.51,6
70378,2019,40065,capbreton,3.672,40
70381,2019,59131,cappelle-la-grande,3.739,59
70386,2019,29023,carantec,5.503,29
70387,2019,33096,carbon-blanc,4.54,33
70393,2019,33097,carcans,4.188,33
70395,2019,11069,carcassonne,4.099,11
70421,2019,50099,carentan-les-marais,5.375,50
70424,2019,29024,carhaix-plouguer,4.387,29
70425,2019,57123,carling,4.33,57
70426,2019,56034,carnac,3.284,56
70437,2019,50102,carolles,4.293,50
70438,2019,84031,carpentras,4.957,84
70456,2019,14137,carpiquet,4.087,14
70458,2019,44026,carquefou,4.898,44
70474,2019,83034,carqueiranne,5.653,83
70483,2019,78123,carrières-sous-poissy,4.386,78
70509,2019,78124,carrières-sur-seine,4.809,78
70520,2019,06033,carros,5.129,6
70533,2019,13021,carry-le-rouet,6.812,13
70539,2019,62215,carvin,4.019,62
70540,2019,47049,casseneuil,5.517,47
70541,2019,13022,cassis,5.92,13
70545,2019,31113,castanet-tolosan,4.166,31
70557,2019,47051,castelculier,6.653,47
70558,2019,31116,castelginest,4.978,31
70568,2019,47052,casteljaloux,4.624,47
70570,2019,31118,castelnau-d'estrétefonds,6.721,31
70572,2019,34057,castelnau-le-lez,4.542,34
70589,2019,11076,castelnaudary,4.518,11
70590,2019,82033,castelsarrasin,5.553,82
70596,2019,33108,castillon-la-bataille,3.727,33
70597,2019,81065,castres,4.109,81
70618,2019,34058,castries,6.38,34
70619,2019,57124,cattenom,8.225,57
70620,2019,76165,caudebec-lès-elbeuf,4.479,76
70623,2019,59139,caudry,4.083,59
70626,2019,22032,caulnes,5.321,22
70627,2019,82037,caussade,4.996,82
70629,2019,65138,cauterets,2.587,65
70643,2019,84035,cavaillon,4.984,84
70652,2019,83036,cavalaire-sur-mer,3.674,83
70665,2019,80182,cayeux-sur-mer,3.084,80
70667,2019,33119,cenon,2.732,33
70699,2019,95127,cergy,3.861,95
70799,2019,61077,cerisé,5.696,61
70800,2019,68063,cernay,3.821,68
70809,2019,77067,cesson,4.166,77
70814,2019,35051,cesson-sévigné,4.926,35
70829,2019,01071,cessy,6.453,1
70833,2019,33122,cestas,6.096,33
70838,2019,63070,ceyrat,5.412,63
70840,2019,13023,ceyreste,8.221,13
70841,2019,01072,ceyzériat,5.732,1
70842,2019,69228,chabanière,6.619,69
70843,2019,26064,chabeuil,5.92,26
70844,2019,89068,chablis,6.003,89
70845,2019,71073,chagny,4.13,71
70849,2019,01075,chaleins,7.243,1
70850,2019,25112,chalezeule,5.1,25
70851,2019,77075,chalifert,8.464,77
70852,2019,54111,chaligny,4.748,54
70853,2019,85047,challans,5.264,85
70859,2019,73064,challes-les-eaux,4.511,73
70863,2019,71076,chalon-sur-saône,2.586,71
70948,2019,49063,chalonnes-sur-loire,6.115,49
70949,2019,63075,chamalières,2.928,63
70983,2019,60139,chambly,4.724,60
70988,2019,78133,chambourcy,5.521,78
71000,2019,37050,chambray-lès-tours,4.628,37
71007,2019,73065,chambéry,2.871,73
71128,2019,74056,chamonix-mont-blanc,4.359,74
71166,2019,69040,champagne-au-mont-d'or,4.348,69
71176,2019,95134,champagne-sur-oise,6.531,95
71177,2019,77079,champagne-sur-seine,4.09,77
71181,2019,39096,champagney,5.518,39
71182,2019,39097,champagnole,3.639,39
71194,2019,24098,champcevinel,5.914,24
71195,2019,91135,champcueil,7.063,91
71196,2019,71081,champforgeuil,4.418,71
71197,2019,54115,champigneulles,3.63,54
71198,2019,94017,champigny-sur-marne,3.303,94
71312,2019,77083,champs-sur-marne,3.975,77
71340,2019,38567,chamrousse,1.665,38
71343,2019,38072,chanas,7.19,38
71344,2019,37054,chanceaux-sur-choisille,6.85,37
71345,2019,53054,changé,5.487,53
71346,2019,77085,chanteloup-en-brie,5.199,77
71350,2019,78138,chanteloup-les-vignes,4.634,78
71361,2019,35055,chantepie,3.137,35
71375,2019,60141,chantilly,3.724,60
71408,2019,88087,chantraine,4.032,88
71409,2019,38075,chapareillan,5.806,38
71410,2019,25121,chapelle-des-bois,4.302,25
71411,2019,69270,chaponnay,8.035,69
71413,2019,69043,chaponost,6.348,69
71417,2019,38082,charavines,6.466,38
71419,2019,69044,charbonnières-les-bains,7.028,69
71425,2019,94018,charenton-le-pont,3.781,94
71503,2019,08105,charleville-mézières,2.771,8
71552,2019,69046,charly,7.838,69
71553,2019,02163,charly-sur-marne,5.863,2
71554,2019,88090,charmes,4.181,88
71555,2019,71105,charnay-lès-mâcon,3.697,71
71558,2019,01088,charnoz-sur-ain,8.849,1
71559,2019,89086,charny orée de puisaye,5.766,89
71560,2019,25127,charquemont,5.696,25
71562,2019,17091,charron,7.574,17
71563,2019,95142,chars,5.985,95
71564,2019,28085,chartres,3.426,28
71632,2019,35066,chartres-de-bretagne,3.554,35
71643,2019,38085,charvieu-chavagneux,5.69,38
71644,2019,38087,chasse-sur-rhône,4.753,38
71647,2019,86062,chasseneuil-du-poitou,5.179,86
71649,2019,16085,chasseneuil-sur-bonnieure,5.302,16
71650,2019,69271,chassieu,6.377,69
71656,2019,78146,chatou,3.605,78
71698,2019,26088,chatuzange-le-goubet,6.405,26
71699,2019,77335,chauconin-neufmontiers,6.593,77
71700,2019,78147,chaufour-lès-bonnières,8.81,78
71701,2019,52121,chaumont,3.569,52
71728,2019,02173,chauny,3.931,2
71737,2019,55111,chauvoncourt,6.259,55
71738,2019,35076,chavagne,4.42,35
71740,2019,42056,chavanay,6.945,42
71741,2019,74067,chavanod,7.135,74
71742,2019,38097,chavanoz,6.205,38
71745,2019,78152,chavenay,7.835,78
71746,2019,92022,chaville,3.349,92
71764,2019,69052,chazay-d'azergues,7.256,69
71766,2019,42059,chazelles-sur-lyon,3.632,42
71767,2019,77108,chelles,4.076,77
71821,2019,49092,chemillé-en-anjou,6.121,49
71822,2019,94019,chennevières-sur-marne,4.058,94
71851,2019,74070,chens-sur-léman,6.706,74
71853,2019,89099,cheny,4.474,89
71854,2019,21166,chenôve,2.569,21
71885,2019,50129,cherbourg-en-cotentin,4.333,50
71952,2019,77111,chessy,4.817,77
71961,2019,35079,chevaigné,5.212,35
71963,2019,21171,chevigny-saint-sauveur,3.586,21
71988,2019,94021,chevilly-larue,2.836,94
72033,2019,78160,chevreuse,6.665,78
72037,2019,77114,chevry-cossigny,6.865,77
72038,2019,91161,chilly-mazarin,3.217,91
72069,2019,37072,chinon,5.617,37
72071,2019,38105,chirens,7.474,38
72072,2019,94022,choisy-le-roi,3.224,94
72138,2019,49099,cholet,3.546,49
72181,2019,45068,châlette-sur-loing,3.709,45
72187,2019,51108,châlons-en-champagne,3.137,51
72247,2019,04049,château-arnoux-saint-auban,4.704,4
72253,2019,53062,château-gontier-sur-mayenne,4.739,53
72264,2019,08107,château-porcien,5.383,8
72265,2019,37063,château-renault,3.982,37
72271,2019,02168,château-thierry,3.84,2
72286,2019,16089,châteaubernard,4.733,16
72288,2019,35068,châteaubourg,4.871,35
72292,2019,44036,châteaubriant,4.26,44
72298,2019,28088,châteaudun,3.585,28
72302,2019,35069,châteaugiron,5.415,35
72308,2019,26083,châteauneuf-de-galaure,5.581,26
72309,2019,84037,châteauneuf-du-pape,7.025,84
72310,2019,28089,châteauneuf-en-thymerais,5.787,28
72311,2019,13026,châteauneuf-les-martigues,5.648,13
72312,2019,45082,châteauneuf-sur-loire,5.618,45
72313,2019,13027,châteaurenard,5.879,13
72322,2019,36044,châteauroux,3.226,36
72375,2019,74063,châtel,3.039,74
72392,2019,63103,châtel-guyon,4.567,63
72394,2019,88094,châtel-sur-moselle,4.114,88
72395,2019,17094,châtelaillon-plage,4.466,17
72400,2019,22206,châtelaudren-plouagat,5.114,22
72401,2019,86066,châtellerault,3.748,86
72417,2019,92019,châtenay-malabry,3.107,92
72469,2019,88095,châtenois,3.71,88
72470,2019,90022,châtenois-les-forges,4.221,90
72471,2019,92020,châtillon,3.58,92
72523,2019,01093,châtillon-sur-chalaronne,4.836,1
72527,2019,21154,châtillon-sur-seine,3.574,21
72531,2019,45089,chécy,6.153,45
72533,2019,74069,chênex,8.297,74
72534,2019,64189,ciboure,3.166,64
72541,2019,47065,clairac,5.801,47
72542,2019,38111,claix,6.034,38
72546,2019,92023,clamart,3.486,92
72635,2019,58079,clamecy,3.785,58
72636,2019,34077,clapiers,6.791,34
72637,2019,30082,clarensac,6.996,30
72639,2019,77118,claye-souilly,5.615,77
72646,2019,60157,clermont,4.178,60
72808,2019,80001,abbeville,3.428,80
72827,2019,95002,ableiges,8.297,95
72828,2019,94001,ablon-sur-seine,3.808,94
72835,2019,05001,abriès-ristolas,3.303,5
72836,2019,62004,achicourt,3.529,62
72841,2019,78005,achères,3.668,78
72882,2019,35001,acigné,4.707,35
72885,2019,34003,agde,2.591,34
72937,2019,47001,agen,3.113,47
72979,2019,50002,agneaux,5.399,50
72981,2019,12002,aguessac,5.369,12
72982,2019,53001,ahuillé,6.864,53
72983,2019,21003,ahuy,3.909,21
72986,2019,04001,aiglun,7.158,4
72987,2019,31003,aigrefeuille,9.628,31
72988,2019,30003,aigues-mortes,5.612,30
72989,2019,43002,aiguilhe,4.335,43
72991,2019,73006,aime-la-plagne,3.679,73
72992,2019,62014,aire-sur-la-lys,4.893,62
72994,2019,13001,aix-en-provence,4.302,13
73149,2019,73008,aix-les-bains,3.35,73
73215,2019,85003,aizenay,6.02,85
73216,2019,80016,albert,3.958,80
73218,2019,73011,albertville,3.551,73
73254,2019,81004,albi,3.864,81
73301,2019,69003,albigny-sur-saône,4.567,69
73302,2019,61001,alençon,3.03,61
73327,2019,94002,alfortville,3.113,94
73411,2019,57012,algrange,3.936,57
73416,2019,27008,alizay,5.456,27
73417,2019,13002,allauch,6.914,13
73419,2019,60009,allonne,6.229,60
73420,2019,72003,allonnes,3.192,72
73433,2019,57013,alsting,5.454,57
73434,2019,68004,altkirch,3.786,68
73440,2019,30007,alès,3.572,30
73476,2019,33003,ambarès-et-lagrave,5.618,33
73484,2019,87002,ambazac,5.376,87
73485,2019,63003,ambert,3.942,63
73487,2019,74008,ambilly,3.004,74
73501,2019,37003,amboise,4.383,37
73505,2019,01004,ambérieu-en-bugey,4.451,1
73518,2019,76005,amfreville-la-mi-voie,4.112,76
73519,2019,80021,amiens,2.873,80
73675,2019,45004,amilly,5.029,45
73679,2019,68005,ammerschwihr,5.11,68
73680,2019,69006,amplepuis,4.214,69
73683,2019,66003,amélie-les-bains-palalda,2.86,66
73694,2019,44003,ancenis-saint-géréon,3.957,44
73703,2019,33005,andernos-les-bains,5.267,33
73708,2019,95014,andilly,6.458,95
73709,2019,06003,andon,3.769,6
73710,2019,78015,andrésy,4.347,78
73723,2019,42005,andrézieux-bouthéon,3.593,42
73728,2019,30010,anduze,5.218,30
73729,2019,49007,angers,2.803,49
74001,2019,91016,angerville,6.492,91
74310,2019,83019,bormes-les-mimosas,4.314,83
74322,2019,74044,bossey,8.324,74
74323,2019,78090,bouafle,6.332,78
74324,2019,44018,bouaye,5.461,44
74325,2019,13015,bouc-bel-air,7.982,13
74328,2019,64140,boucau,4.39,64
74331,2019,49035,bouchemaine,5.586,49
74333,2019,78092,bougival,4.272,78
74340,2019,44020,bouguenais,4.62,44
74347,2019,30047,bouillargues,6.373,30
74349,2019,10051,bouilly,6.292,10
74350,2019,57097,boulay-moselle,4.781,57
74356,2019,77047,bouleurs,7.139,77
74357,2019,27100,boulleville,8.068,27
74358,2019,92012,boulogne-billancourt,3.123,92
74626,2019,62160,boulogne-sur-mer,3.053,62
74665,2019,03036,bourbon-l'archambault,5.638,3
74666,2019,59094,bourbourg,4.215,59
74668,2019,27103,bourg-achard,5.927,27
74670,2019,42023,bourg-argental,4.115,42
74671,2019,07042,bourg-saint-andéol,5.201,7
74672,2019,73054,bourg-saint-maurice,2.913,73
74680,2019,26057,bourg-de-péage,3.844,26
74687,2019,01053,bourg-en-bresse,3.002,1
74737,2019,92014,bourg-la-reine,3.453,92
74773,2019,26058,bourg-lès-valence,3.803,26
74792,2019,35032,bourgbarré,4.569,35
74794,2019,18033,bourges,3.43,18
74866,2019,38053,bourgoin-jallieu,3.544,38
74897,2019,37031,bourgueil,8.214,37
74899,2019,62164,bourlon,5.927,62
74900,2019,27107,bourneville-sainte-croix,6.678,27
74901,2019,90017,bourogne,4.939,90
74902,2019,77048,bourron-marlotte,6.357,77
74903,2019,23031,boussac,3.592,23
74904,2019,57102,bousse,5.476,57
74906,2019,91097,boussy-saint-antoine,3.604,91
74917,2019,80127,bouvaincourt-sur-bresle,4.296,80
74918,2019,54090,bouxières-aux-dames,4.655,54
74919,2019,80131,boves,4.648,80
74920,2019,12033,bozouls,5.39,12
74922,2019,74037,boëge,6.021,74
74923,2019,42019,boën-sur-lignon,4.191,42
74924,2019,41025,bracieux,6.242,41
74925,2019,11049,bram,5.597,11
74927,2019,81037,brassac,4.445,81
74928,2019,63050,brassac-les-mines,4.368,63
74929,2019,31088,brax,6.692,31
74930,2019,59107,bray-dunes,3.268,59
74937,2019,62173,brebières,4.661,62
74939,2019,56023,brech,5.789,56
74941,2019,57109,breistroff-la-grande,6.619,57
74942,2019,60103,bresles,6.007,60
74943,2019,79049,bressuire,3.752,79
74944,2019,29019,brest,2.829,29
75246,2019,35040,breteil,5.437,35
75247,2019,85035,bretignolles-sur-mer,3.741,85
75249,2019,14100,bretteville-sur-laize,6.701,14
75250,2019,14101,bretteville-sur-odon,4.329,14
75252,2019,60107,breuil-le-vert,6.51,60
75253,2019,45053,briare,4.708,45
75254,2019,77053,brie-comte-robert,4.338,77
75275,2019,29020,briec,5.087,29
75276,2019,10064,brienne-le-château,4.593,10
75278,2019,89055,brienon-sur-armançon,5.146,89
75280,2019,69027,brignais,4.974,69
75288,2019,83023,brignoles,5.689,83
75380,2018,22050,dinan,3.75,22
75392,2018,35093,dinard,3.499,35
75412,2018,14225,dives-sur-mer,3.5,14
75415,2018,01143,divonne-les-bains,5.927,1
75421,2018,51210,dizy,6.133,51
75422,2018,35095,dol-de-bretagne,5.121,35
75426,2018,39198,dole,3.348,39
75465,2018,72118,dollon,6.988,72
75466,2018,38148,dolomieu,7.53,38
75467,2018,17140,dolus-d'oleron,4.441,17
75468,2018,38149,domarin,6.764,38
75469,2018,88139,dombasle-en-xaintois,4.541,88
75470,2018,38150,domene,4.462,38
75475,2018,03101,domerat,4.832,3
75476,2018,61145,domfront en poiraie,5.21,61
75479,2018,69076,dommartin,8.81,69
75481,2018,95199,domont,4.665,95
75495,2018,17142,dompierre-sur-mer,6.695,17
75496,2018,08142,donchery,3.698,8
75497,2018,50165,donville-les-bains,4.36,50
75500,2018,51217,dormans,6.626,51
75501,2018,59178,douai,3.45,59
75534,2018,29046,douarnenez,3.272,29
75538,2018,59179,douchy-les-mines,3.546,59
75540,2018,80253,doullens,4.32,80
75542,2018,35101,dourdain,6.989,35
75543,2018,91200,dourdan,4.459,91
75553,2018,74104,doussard,6.278,74
75560,2018,74105,douvaine,5.352,74
75564,2018,14228,douvres-la-delivrande,5.673,14
75565,2018,83050,draguignan,5.204,83
75602,2018,93029,drancy,3.733,93
75673,2018,91201,draveil,5.116,91
75699,2018,73103,drumettaz-clarafond,5.445,73
75701,2018,76222,duclair,5.653,76
75702,2018,93030,dugny,2.93,93
75714,2018,59183,dunkerque,3.167,59
75802,2018,49127,durtal,5.276,49
75803,2018,95203,eaubonne,3.808,95
75837,2018,31165,eaunes,6.411,31
75838,2018,67115,ebersheim,5.766,67
75840,2018,38151,echirolles,2.436,38
75919,2018,25212,ecole-valentin,4.444,25
75922,2018,95205,ecouen,5.97,95
75927,2018,49129,ecouflant,4.554,49
75930,2018,78206,ecquevilly,5.284,78
75931,2018,69081,ecully,4.185,69
75957,2018,66064,egat,4.752,66
75958,2018,19073,egletons,4.088,19
75959,2018,91207,egly,4.582,91
75961,2018,13032,eguilles,8.278,13
75962,2018,68078,eguisheim,5.05,68
75963,2018,78208,elancourt,3.561,78
76003,2018,56053,elven,5.71,56
76005,2018,05046,embrun,3.815,5
76006,2018,77169,emerainville,5.706,77
76017,2018,95210,enghien-les-bains,4.094,95
76039,2018,68082,ensisheim,4.648,68
76042,2018,13033,ensues-la-redonne,7.197,13
76043,2018,84043,entraigues-sur-la-sorgue,6.079,84
76046,2018,57194,entrange,7.301,57
76047,2018,73010,entrelacs,6.515,73
76049,2018,74112,epagny metz-tessy,4.793,74
76056,2018,51230,epernay,3.856,51
76085,2018,28140,epernon,4.407,28
76094,2018,67125,epfig,5.451,67
76095,2018,88160,epinal,3.115,88
76125,2018,91215,epinay-sous-senart,2.699,91
76141,2018,91216,epinay-sur-orge,4.354,91
76148,2018,93031,epinay-sur-seine,3.206,93
76219,2018,78217,epone,6.024,78
76226,2018,76238,epouville,7.29,76
76227,2018,62300,equihen-plage,3.81,62
76228,2018,95218,eragny,3.718,95
76254,2018,29051,ergue-gaberic,5.27,29
76255,2018,95219,ermont,3.514,95
76301,2018,59201,erquinghem-le-sec,7.017,59
76302,2018,59202,erquinghem-lys,4.361,59
76304,2018,22054,erquy,4.406,22
76310,2018,77171,esbly,5.093,77
76312,2018,31169,escalquens,5.77,31
76313,2018,57199,escherange,5.347,57
76314,2018,12096,espalion,4.819,12
76316,2018,66069,espira-de-l'agly,6.397,66
76317,2018,64216,espoey,6.734,64
76318,2018,78220,essarts-le-roi,6.559,78
76320,2018,90039,essert,3.994,90
76323,2018,54184,essey-les-nancy,3.606,54
76336,2018,12098,estaing,3.552,12
76337,2018,66072,estavar,3.812,66
76339,2018,47091,estillac,6.546,47
76340,2018,25222,etalans,6.122,25
